40.867298,143.718002,0.000000,32.667702,0.000220,0.003515,7.000000,0.000110,0.001397,0.000392,28.000000,10.000000,0.000000,0.000000,4.750800,6.000000,27.000000,52.000000,3000.000000,5.000000
75.354797,69.961197,0.000000,44.647499,0.000336,0.001101,4.000000,0.000294,0.000745,0.000461,22.000000,10.000000,0.000000,0.000189,4.043000,6.000000,30.000000,56.000000,200.000000,4.000000
62.081299,122.890800,0.000000,22.688499,0.000327,0.001136,2.000000,0.000000,0.001174,0.001329,15.000000,10.000000,0.000000,0.000019,9.374000,4.000000,32.000000,58.000000,500.000000,3.000000
90.531097,46.996201,0.000000,94.022697,0.000169,0.000820,6.000000,0.000000,0.000573,0.000045,15.000000,8.000000,0.000000,0.000000,4.101700,5.000000,21.000000,61.000000,240.000000,1.000000
46.432098,117.488403,0.000273,52.014000,0.000527,0.002944,2.000000,0.000019,0.001035,0.000414,29.000000,14.000000,0.000000,0.000470,3.374600,7.000000,20.000000,77.000000,2708.000000,4.000000
48.071098,153.800995,0.000000,23.410700,0.000319,0.001677,4.000000,0.000000,0.001593,0.000822,24.000000,16.000000,0.000000,0.000017,7.004400,7.000000,16.000000,83.000000,6000.000000,3.000000
68.050201,67.475403,0.000000,42.437000,0.000169,0.000423,1.000000,0.000024,0.000748,0.000145,16.000000,12.000000,0.000000,0.000435,4.322200,7.000000,18.000000,97.000000,350.000000,3.000000
46.888901,160.475403,0.000000,36.289700,0.000432,0.004254,2.000000,0.000775,0.001981,0.000406,28.000000,30.000000,0.000000,0.000000,5.436100,7.000000,16.000000,100.000000,5000.000000,5.000000
76.888901,50.837399,0.000000,45.790199,0.000221,0.000664,1.000000,0.000018,0.000664,0.000148,13.000000,8.000000,0.000000,0.000295,3.500000,6.000000,28.000000,105.000000,2000.000000,4.000000
71.325104,107.911797,0.000240,67.074402,0.000706,0.006701,5.000000,0.000013,0.001332,0.000466,27.000000,14.000000,0.000000,0.000000,4.378600,9.000000,16.000000,118.000000,350.000000,5.000000
49.485401,115.127403,0.000000,30.766001,0.000660,0.002651,8.000000,0.000099,0.000825,0.000693,30.000000,10.000000,0.000000,0.000517,4.679000,8.000000,21.000000,132.000000,800.000000,5.000000
68.732101,99.508797,0.000000,22.726500,0.000108,0.000734,1.000000,0.000024,0.001961,0.000578,23.000000,20.000000,0.000000,0.000000,6.705400,7.000000,18.000000,139.000000,800.000000,5.000000
45.160500,216.693604,0.000000,27.925501,0.000482,0.012495,4.000000,0.000054,0.001204,0.000107,18.000000,14.000000,0.000000,0.000000,6.339500,5.000000,17.000000,141.000000,500.000000,4.000000
40.602501,267.558594,0.000089,34.603500,0.000708,0.027815,10.000000,0.000000,0.000856,0.000128,36.000000,70.000000,0.000000,0.000197,4.162900,12.000000,18.000000,144.000000,2520.000000,6.000000
54.597900,101.679604,0.000000,26.797899,0.000427,0.001406,5.000000,0.000000,0.001032,0.000125,22.000000,20.000000,0.000000,0.000570,5.314400,4.000000,25.000000,154.000000,700.000000,5.000000
78.294403,64.641602,0.000070,53.577599,0.000336,0.000672,1.000000,0.000154,0.000637,0.000203,41.000000,6.000000,0.000000,0.000063,4.228400,6.000000,19.000000,160.000000,150.000000,3.000000
56.401901,128.078400,0.000000,35.393002,0.000095,0.002754,4.000000,0.000241,0.000430,0.000165,27.000000,16.000000,0.000000,0.000000,5.271100,8.000000,16.000000,162.000000,1000.000000,5.000000
59.532101,90.768600,0.000000,44.742401,0.000393,0.001610,4.000000,0.000000,0.000707,0.000183,15.000000,4.000000,0.000000,0.000327,4.569800,6.000000,22.000000,168.000000,400.000000,4.000000
112.959999,69.507599,0.000000,45.061199,0.000204,0.000175,4.000000,0.000058,0.000584,0.000204,11.000000,6.000000,0.000000,0.000000,9.140000,4.000000,18.000000,171.000000,230.000000,1.000000
57.771599,157.332001,0.000000,33.041698,0.000223,0.007743,1.000000,0.000131,0.001893,0.000986,29.000000,8.000000,0.000000,0.000000,5.858100,6.000000,22.000000,178.000000,300.000000,5.000000
78.309502,75.964203,0.000000,45.101799,0.000137,0.000610,4.000000,0.000124,0.000933,0.000323,15.000000,10.000000,0.000000,0.000000,6.541700,6.000000,25.000000,181.000000,200.000000,2.000000
54.609402,101.786400,0.000000,22.569000,0.000538,0.001453,2.000000,0.000054,0.000969,0.000305,15.000000,14.000000,0.000000,0.000215,4.296100,4.000000,20.000000,184.000000,270.000000,4.000000
