1.000000 , 0.220000 , 0.180000 , 
1.000000 , 0.200000 , 0.000000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.200000 , 0.180000 , 
1.000000 , 0.200000 , 0.180000 , 
1.000000 , 0.200000 , 0.060000 , 
1.000000 , 0.160000 , 0.160000 , 
1.000000 , 0.180000 , 0.060000 , 
1.000000 , 0.180000 , 0.160000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.180000 , 0.000000 , 
1.000000 , 0.280000 , 0.280000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.220000 , 0.180000 , 
1.000000 , 0.320000 , 0.060000 , 
1.000000 , 0.140000 , 0.060000 , 
1.000000 , 0.160000 , 0.000000 , 
1.000000 , 0.180000 , 0.100000 , 
1.000000 , 0.180000 , 0.040000 , 
1.000000 , 0.180000 , 0.000000 , 
1.000000 , 0.280000 , 0.000000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.180000 , 0.080000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.180000 , 0.060000 , 
1.000000 , 0.220000 , 0.140000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.120000 , 0.120000 , 
1.000000 , 0.180000 , 0.060000 , 
1.000000 , 0.180000 , 0.060000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.180000 , 0.180000 , 
1.000000 , 0.280000 , 0.180000 , 
1.000000 , 0.200000 , 0.100000 , 
1.000000 , 0.340000 , 0.060000 , 
1.000000 , 0.180000 , 0.180000 , 
