7.998999786376953125e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,2.500000000000000000e+00,1.040000000000000000e+03,6.760000000000000000e+02,2.800000000000000000e+01,5.400000000000000000e+02
6.188999938964843750e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,2.500000000000000000e+00,1.055000000000000000e+03,6.760000000000000000e+02,2.800000000000000000e+01,5.400000000000000000e+02
4.027000045776367188e+01,1.425000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.700000000000000000e+02,3.325000000000000000e+02
4.104999923706054688e+01,1.425000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,3.650000000000000000e+02,3.325000000000000000e+02
4.429999923706054688e+01,1.323999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.784000244140625000e+02,8.255000000000000000e+02,3.600000000000000000e+02,1.986000061035156250e+02
4.702999877929687500e+01,1.140000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,9.000000000000000000e+01,2.660000000000000000e+02
4.370000076293945312e+01,9.500000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,3.650000000000000000e+02,3.800000000000000000e+02
3.645000076293945312e+01,9.500000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.800000000000000000e+01,3.800000000000000000e+02
4.584999847412109375e+01,1.140000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,2.800000000000000000e+01,2.660000000000000000e+02
3.929000091552734375e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.800000000000000000e+01,4.750000000000000000e+02
3.806999969482421875e+01,1.323999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.784000244140625000e+02,8.255000000000000000e+02,9.000000000000000000e+01,1.986000061035156250e+02
2.802000045776367188e+01,1.323999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.784000244140625000e+02,8.255000000000000000e+02,2.800000000000000000e+01,1.986000061035156250e+02
4.300999832153320312e+01,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.700000000000000000e+02,4.275000000000000000e+02
4.233000183105468750e+01,1.900000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,9.000000000000000000e+01,1.900000000000000000e+02
4.781000137329101562e+01,7.600000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,2.800000000000000000e+01,3.040000000000000000e+02
5.290999984741210938e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,9.000000000000000000e+01,3.800000000000000000e+02
3.936000061035156250e+01,2.093999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.069000244140625000e+02,9.000000000000000000e+01,1.396000061035156250e+02
5.613999938964843750e+01,3.800000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,3.650000000000000000e+02,3.420000000000000000e+02
4.056000137329101562e+01,9.500000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,3.800000000000000000e+02
4.261999893188476562e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,1.800000000000000000e+02,4.750000000000000000e+02
4.184000015258789062e+01,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,1.800000000000000000e+02,4.275000000000000000e+02
2.823999977111816406e+01,2.093999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.069000244140625000e+02,2.800000000000000000e+01,1.396000061035156250e+02
8.060000419616699219e+00,2.093999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.069000244140625000e+02,3.000000000000000000e+00,1.396000061035156250e+02
4.420999908447265625e+01,2.093999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.069000244140625000e+02,1.800000000000000000e+02,1.396000061035156250e+02
5.252000045776367188e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,3.650000000000000000e+02,3.800000000000000000e+02
5.329999923706054688e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,2.700000000000000000e+02,3.800000000000000000e+02
4.115000152587890625e+01,9.500000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.700000000000000000e+02,3.800000000000000000e+02
5.211999893188476562e+01,3.800000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,1.800000000000000000e+02,3.420000000000000000e+02
3.743000030517578125e+01,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.800000000000000000e+01,4.275000000000000000e+02
3.859999847412109375e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,7.000000000000000000e+00,4.750000000000000000e+02
5.525999832153320312e+01,7.600000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,3.650000000000000000e+02,3.040000000000000000e+02
5.290999984741210938e+01,1.140000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,3.650000000000000000e+02,2.660000000000000000e+02
4.172000122070312500e+01,1.323999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.784000244140625000e+02,8.255000000000000000e+02,1.800000000000000000e+02,1.986000061035156250e+02
4.213000106811523438e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.700000000000000000e+02,4.750000000000000000e+02
5.368999862670898438e+01,1.900000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,3.650000000000000000e+02,1.900000000000000000e+02
3.840999984741210938e+01,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.700000000000000000e+02,2.375000000000000000e+02
3.007999992370605469e+01,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.800000000000000000e+01,2.375000000000000000e+02
3.772000122070312500e+01,1.425000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,3.325000000000000000e+02
4.222999954223632812e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,4.750000000000000000e+02
3.625000000000000000e+01,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,1.800000000000000000e+02,2.375000000000000000e+02
5.045999908447265625e+01,3.800000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,9.000000000000000000e+01,3.420000000000000000e+02
4.370000076293945312e+01,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,3.650000000000000000e+02,4.275000000000000000e+02
3.900000000000000000e+01,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,3.650000000000000000e+02,2.375000000000000000e+02
5.309999847412109375e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,1.800000000000000000e+02,3.800000000000000000e+02
4.154000091552734375e+01,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,4.275000000000000000e+02
3.508000183105468750e+01,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,7.000000000000000000e+00,4.275000000000000000e+02
1.505000019073486328e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.069000244140625000e+02,3.000000000000000000e+00,3.490000000000000000e+02
4.075999832153320312e+01,9.500000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,1.800000000000000000e+02,3.800000000000000000e+02
2.626000022888183594e+01,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,7.000000000000000000e+00,2.375000000000000000e+02
3.281999969482421875e+01,9.500000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,7.000000000000000000e+00,3.800000000000000000e+02
3.977999877929687500e+01,1.425000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,1.800000000000000000e+02,3.325000000000000000e+02
4.693000030517578125e+01,1.900000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,1.800000000000000000e+02,1.900000000000000000e+02
3.311999893188476562e+01,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,2.375000000000000000e+02
4.918999862670898438e+01,7.600000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,9.000000000000000000e+01,3.040000000000000000e+02
1.459000015258789062e+01,2.093999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.069000244140625000e+02,7.000000000000000000e+00,1.396000061035156250e+02
1.464000034332275391e+01,1.323999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.784000244140625000e+02,8.255000000000000000e+02,7.000000000000000000e+00,1.986000061035156250e+02
4.193000030517578125e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,3.650000000000000000e+02,4.750000000000000000e+02
9.130000114440917969e+00,1.323999938964843750e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.784000244140625000e+02,8.255000000000000000e+02,3.000000000000000000e+00,1.986000061035156250e+02
5.095000076293945312e+01,7.600000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,1.800000000000000000e+02,3.040000000000000000e+02
3.302000045776367188e+01,1.425000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.800000000000000000e+01,3.325000000000000000e+02
5.438000106811523438e+01,7.600000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,2.700000000000000000e+02,3.040000000000000000e+02
