1.262009963989257812e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,8.000000000000000000e+02
1.252009963989257812e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,1.000000000000000000e+03
1.259509963989257812e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,1.250000000000000000e+03
1.275910034179687500e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,1.600000000000000000e+03
1.274609985351562500e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,2.000000000000000000e+03
1.255709991455078125e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,2.500000000000000000e+03
1.252009963989257812e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,3.150000000000000000e+03
1.230609970092773438e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,4.000000000000000000e+03
1.213010025024414062e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,5.000000000000000000e+03
1.195410003662109375e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,6.300000000000000000e+03
1.171510009765625000e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,8.000000000000000000e+03
1.153909988403320312e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,1.000000000000000000e+04
1.122409973144531250e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,1.250000000000000000e+04
1.087210006713867188e+02,0.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,2.663369989022612572e-03,1.600000000000000000e+04
1.264160003662109375e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,5.000000000000000000e+02
1.276959991455078125e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,6.300000000000000000e+02
1.280859985351562500e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,8.000000000000000000e+02
1.269660034179687500e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,1.000000000000000000e+03
1.260859985351562500e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,1.250000000000000000e+03
1.269860000610351562e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,1.600000000000000000e+03
1.266159973144531250e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,2.000000000000000000e+03
1.241060028076171875e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,2.500000000000000000e+03
1.232360000610351562e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,3.150000000000000000e+03
1.211060028076171875e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,4.000000000000000000e+03
1.196060028076171875e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,5.000000000000000000e+03
1.179759979248046875e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,6.300000000000000000e+03
1.164759979248046875e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,8.000000000000000000e+03
1.130759963989257812e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,1.000000000000000000e+04
1.110759963989257812e+02,0.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,2.830809913575649261e-03,1.250000000000000000e+04
1.181289978027343750e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,2.000000000000000000e+02
1.193190002441406250e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,2.500000000000000000e+02
1.227789993286132812e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,3.150000000000000000e+02
1.248089981079101562e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,4.000000000000000000e+02
1.269589996337890625e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,5.000000000000000000e+02
1.286289978027343750e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,6.300000000000000000e+02
1.290989990234375000e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,8.000000000000000000e+02
1.278990020751953125e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,1.000000000000000000e+03
1.254990005493164062e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,1.250000000000000000e+03
1.240490036010742188e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,1.600000000000000000e+03
1.236890029907226562e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,2.000000000000000000e+03
1.213990020751953125e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,2.500000000000000000e+03
1.203190002441406250e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,3.150000000000000000e+03
1.192289962768554688e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,4.000000000000000000e+03
1.177890014648437500e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,5.000000000000000000e+03
1.162289962768554688e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,6.300000000000000000e+03
1.147789993286132812e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,8.000000000000000000e+03
1.121389999389648438e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,1.000000000000000000e+04
1.096190032958984375e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.101380076259374619e-03,1.250000000000000000e+04
1.171949996948242188e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,2.000000000000000000e+02
1.185950012207031250e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,2.500000000000000000e+02
1.227649993896484375e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,3.150000000000000000e+02
1.250449981689453125e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,4.000000000000000000e+02
1.273150024414062500e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,5.000000000000000000e+02
1.290950012207031250e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,6.300000000000000000e+02
1.292350006103515625e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,8.000000000000000000e+02
1.273649978637695312e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,1.000000000000000000e+03
1.243550033569335938e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,1.250000000000000000e+03
1.223649978637695312e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,1.600000000000000000e+03
1.223750000000000000e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,2.000000000000000000e+03
1.207549972534179688e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,2.500000000000000000e+03
1.191350021362304688e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,3.150000000000000000e+03
1.181449966430664062e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,4.000000000000000000e+03
1.156449966430664062e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,5.000000000000000000e+03
1.137750015258789062e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,6.300000000000000000e+03
1.105149993896484375e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,8.000000000000000000e+03
1.082649993896484375e+02,0.000000000000000000e+00,3.048000037670135498e-01,3.170000076293945312e+01,3.312659915536642075e-03,1.000000000000000000e+04
1.271220016479492188e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,8.000000000000000000e+02
1.259919967651367188e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,1.000000000000000000e+03
1.258720016479492188e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,1.250000000000000000e+03
1.266320037841796875e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,1.600000000000000000e+03
1.266419982910156250e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,2.000000000000000000e+03
1.245120010375976562e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,2.500000000000000000e+03
1.233919982910156250e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,3.150000000000000000e+03
1.217620010375976562e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,4.000000000000000000e+03
1.196320037841796875e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,5.000000000000000000e+03
1.181220016479492188e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,6.300000000000000000e+03
1.153720016479492188e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,8.000000000000000000e+03
1.134919967651367188e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,1.000000000000000000e+04
1.092220001220703125e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,1.250000000000000000e+04
1.065820007324218750e+02,1.500000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,3.367289900779724121e-03,1.600000000000000000e+04
1.218509979248046875e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,3.150000000000000000e+02
1.240009994506835938e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,4.000000000000000000e+02
1.266610031127929688e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,5.000000000000000000e+02
1.283110046386718750e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,6.300000000000000000e+02
1.288309936523437500e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,8.000000000000000000e+02
1.275810012817382812e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,1.000000000000000000e+03
1.252109985351562500e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,1.250000000000000000e+03
1.222109985351562500e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,1.600000000000000000e+03
1.221009979248046875e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,2.000000000000000000e+03
1.209810028076171875e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,2.500000000000000000e+03
1.191110000610351562e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,3.150000000000000000e+03
1.177409973144531250e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,4.000000000000000000e+03
1.162409973144531250e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,5.000000000000000000e+03
1.147509994506835938e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,6.300000000000000000e+03
1.122509994506835938e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,8.000000000000000000e+03
1.089909973144531250e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,1.000000000000000000e+04
1.061110000610351562e+02,1.500000000000000000e+00,3.048000037670135498e-01,3.959999847412109375e+01,3.921070136129856110e-03,1.250000000000000000e+04
1.275640029907226562e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,4.000000000000000000e+02
1.284539947509765625e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,5.000000000000000000e+02
1.293540039062500000e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,6.300000000000000000e+02
1.294940032958984375e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,8.000000000000000000e+02
1.290039978027343750e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,1.000000000000000000e+03
1.276340026855468750e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,1.250000000000000000e+03
1.265139999389648438e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,1.600000000000000000e+03
1.255240020751953125e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,2.000000000000000000e+03
1.240240020751953125e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,2.500000000000000000e+03
1.215139999389648438e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,3.150000000000000000e+03
1.202639999389648438e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,4.000000000000000000e+03
1.181340026855468750e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,5.000000000000000000e+03
1.161340026855468750e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,6.300000000000000000e+03
1.146340026855468750e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,8.000000000000000000e+03
1.102239990234375000e+02,3.000000000000000000e+00,3.048000037670135498e-01,7.130000305175781250e+01,4.257270134985446930e-03,1.000000000000000000e+04
1.261589965820312500e+02,3.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,4.524920135736465454e-03,4.000000000000000000e+02
1.281790008544921875e+02,3.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,4.524920135736465454e-03,5.000000000000000000e+02
1.295690002441406250e+02,3.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,4.524920135736465454e-03,6.300000000000000000e+02
1.299490051269531250e+02,3.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,4.524920135736465454e-03,8.000000000000000000e+02
1.293289947509765625e+02,3.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,4.524920135736465454e-03,1.000000000000000000e+03
1.273290023803710938e+02,3.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,4.524920135736465454e-03,1.250000000000000000e+03
1.244390029907226562e+02,3.000000000000000000e+00,3.048000037670135498e-01,5.550000000000000000e+01,4.524920135736465454e-03,1.600000000000000000e+03
