0.000000,0.000000,0.000000,0.036458,0.098958,0.197917,0.549479,0.000000
0.010417,0.000000,0.000000,0.075521,0.138021,0.075521,0.549479,0.000000
0.000000,0.000000,0.002604,0.031250,0.096354,0.481771,0.549479,0.000000
0.000000,0.000000,0.052083,0.062500,0.062500,0.192708,0.549479,0.000000
0.005208,0.005208,0.015625,0.031250,0.093750,0.138021,0.549479,0.000000
0.000000,0.000000,0.000000,0.005208,0.062500,0.197917,0.549479,0.000000
0.000000,0.000000,0.020833,0.031250,0.031250,0.140625,0.549479,0.000000
0.010417,0.010417,0.010417,0.041667,0.067708,0.195312,0.549479,1.000000
0.000000,0.000000,0.000000,0.010417,0.106771,0.231771,0.539062,0.000000
0.015625,0.026042,0.015625,0.093750,0.093750,0.190104,0.536458,0.000000
