0.000000,0.000000,0.020833,0.031250,0.062500,0.197917,0.565104,0.000000
0.000000,0.000000,0.000000,0.026042,0.140625,0.505208,0.565104,0.000000
0.005208,0.000000,0.005208,0.187500,0.203125,0.500000,0.565104,0.000000
0.000000,0.000000,0.000000,0.049479,0.049479,0.151042,0.565104,0.000000
0.026042,0.026042,0.000000,0.031250,0.177083,0.497396,0.565104,0.000000
0.020833,0.039062,0.054688,0.140625,0.054688,0.494792,0.565104,0.000000
0.052083,0.052083,0.000000,0.062500,0.062500,0.197917,0.565104,0.000000
0.002604,0.002604,0.002604,0.044271,0.080729,0.145833,0.562500,0.000000
0.015625,0.015625,0.015625,0.166667,0.166667,0.505208,0.562500,0.000000
0.031250,0.000000,0.000000,0.072917,0.135417,0.200521,0.565104,0.000000
