0.005208,0.005208,0.005208,0.036458,0.036458,0.098958,0.565104,0.000000
0.031250,0.000000,0.000000,0.062500,0.062500,0.200521,0.565104,0.000000
0.000000,0.000000,0.000000,0.000000,0.067708,0.197917,0.565104,0.000000
0.020833,0.020833,0.000000,0.083333,0.135417,0.197917,0.565104,0.000000
0.015625,0.000000,0.000000,0.119792,0.231771,0.247396,0.565104,0.000000
0.000000,0.000000,0.000000,0.010417,0.117188,0.148438,0.565104,0.000000
0.000000,0.000000,0.000000,0.000000,0.200521,0.500000,0.565104,0.000000
0.000000,0.000000,0.000000,0.057292,0.098958,0.492188,0.565104,0.000000
0.031250,0.000000,0.000000,0.096354,0.096354,0.497396,0.565104,0.000000
0.041667,0.041667,0.041667,0.109375,0.179688,0.250000,0.565104,0.000000
