0.002604,0.005208,0.005208,0.031250,0.031250,0.138021,0.526042,0.000000
0.000000,0.000000,0.000000,0.000000,0.062500,0.184896,0.523438,0.000000
0.005208,0.000000,0.000000,0.041667,0.093750,0.184896,0.528646,0.000000
0.002604,0.002604,0.002604,0.023438,0.062500,0.184896,0.523438,0.000000
0.000000,0.000000,0.000000,0.041667,0.125000,0.375000,0.526042,0.000000
0.000000,0.000000,0.000000,0.000000,0.031250,0.138021,0.526042,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.138021,0.526042,0.000000
0.000000,0.000000,0.000000,0.031250,0.138021,0.138021,0.531250,0.000000
0.000000,0.000000,0.000000,0.026042,0.125000,0.375000,0.526042,0.000000
0.015625,0.015625,0.015625,0.052083,0.091146,0.135417,0.528646,0.000000
