0.015625,0.015625,0.015625,0.062500,0.062500,0.153646,0.565104,0.000000
0.000000,0.000000,0.010417,0.010417,0.062500,0.195312,0.565104,0.000000
0.015625,0.000000,0.000000,0.067708,0.098958,0.197917,0.565104,0.000000
0.002604,0.002604,0.002604,0.044271,0.098958,0.197917,0.565104,0.000000
0.007812,0.018229,0.018229,0.067708,0.140625,0.500000,0.565104,0.000000
0.010417,0.020833,0.020833,0.062500,0.148438,0.247396,0.565104,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.148438,0.565104,0.000000
0.000000,0.005208,0.000000,0.096354,0.247396,0.247396,0.565104,0.000000
0.005208,0.000000,0.010417,0.135417,0.213542,0.541667,0.565104,0.000000
0.049479,0.049479,0.049479,0.101562,0.135417,0.247396,0.565104,0.000000
