0.000000,0.000000,0.010417,0.020833,0.062500,0.195312,0.549479,0.000000
0.000000,0.000000,0.000000,0.020833,0.140625,0.489583,0.549479,0.000000
0.000000,0.000000,0.000000,0.083333,0.135417,0.481771,0.549479,0.000000
0.000000,0.000000,0.000000,0.026042,0.044271,0.140625,0.549479,0.000000
0.026042,0.026042,0.000000,0.031250,0.138021,0.484375,0.549479,0.000000
0.020833,0.039062,0.044271,0.130208,0.044271,0.473958,0.536458,0.000000
0.041667,0.041667,0.000000,0.062500,0.062500,0.190104,0.544271,0.000000
0.000000,0.000000,0.000000,0.000000,0.031250,0.093750,0.536458,0.000000
0.010417,0.010417,0.010417,0.161458,0.161458,0.479167,0.536458,0.000000
0.015625,0.000000,0.000000,0.036458,0.096354,0.192708,0.541667,0.000000
