0.000000,0.000000,0.000000,0.046875,0.098958,0.252604,0.565104,0.000000
0.015625,0.000000,0.000000,0.080729,0.145833,0.080729,0.565104,0.000000
0.000000,0.000000,0.005208,0.033854,0.098958,0.492188,0.565104,0.000000
0.010417,0.010417,0.062500,0.062500,0.062500,0.244792,0.565104,0.000000
0.010417,0.010417,0.020833,0.031250,0.098958,0.148438,0.565104,0.000000
0.000000,0.000000,0.000000,0.031250,0.161458,0.299479,0.565104,0.000000
0.000000,0.000000,0.020833,0.031250,0.031250,0.148438,0.565104,0.000000
0.010417,0.010417,0.010417,0.041667,0.067708,0.197917,0.565104,1.000000
0.000000,0.000000,0.000000,0.020833,0.117188,0.250000,0.565104,0.000000
0.026042,0.031250,0.026042,0.093750,0.098958,0.200521,0.559896,0.000000
