3504.000000,307.000000,8.000000,130.000000,70.000000,1.000000,12.000000,18.000000
3436.000000,318.000000,8.000000,150.000000,70.000000,1.000000,11.000000,18.000000
3449.000000,302.000000,8.000000,140.000000,70.000000,1.000000,10.500000,17.000000
4354.000000,454.000000,8.000000,220.000000,70.000000,1.000000,9.000000,14.000000
4425.000000,455.000000,8.000000,225.000000,70.000000,1.000000,10.000000,14.000000
3563.000000,383.000000,8.000000,170.000000,70.000000,1.000000,10.000000,15.000000
3761.000000,400.000000,8.000000,150.000000,70.000000,1.000000,9.500000,15.000000
2372.000000,113.000000,4.000000,95.000000,70.000000,3.000000,15.000000,24.000000
2774.000000,199.000000,6.000000,97.000000,70.000000,1.000000,15.500000,18.000000
2130.000000,97.000000,4.000000,88.000000,70.000000,3.000000,14.500000,27.000000
2672.000000,110.000000,4.000000,87.000000,70.000000,2.000000,17.500000,25.000000
2375.000000,104.000000,4.000000,95.000000,70.000000,2.000000,17.500000,25.000000
2648.000000,199.000000,6.000000,90.000000,70.000000,1.000000,15.000000,21.000000
4376.000000,307.000000,8.000000,200.000000,70.000000,1.000000,15.000000,10.000000
4732.000000,304.000000,8.000000,193.000000,70.000000,1.000000,18.500000,9.000000
2264.000000,140.000000,4.000000,90.000000,71.000000,1.000000,15.500000,28.000000
2046.000000,98.000000,4.000000,104.469391,71.000000,1.000000,19.000000,25.000000
3439.000000,225.000000,6.000000,105.000000,71.000000,1.000000,15.500000,16.000000
3302.000000,250.000000,6.000000,88.000000,71.000000,1.000000,15.500000,19.000000
4209.000000,350.000000,8.000000,165.000000,71.000000,1.000000,12.000000,14.000000
4154.000000,351.000000,8.000000,153.000000,71.000000,1.000000,13.500000,14.000000
4955.000000,383.000000,8.000000,180.000000,71.000000,1.000000,11.500000,12.000000
5140.000000,400.000000,8.000000,175.000000,71.000000,1.000000,12.000000,13.000000
2408.000000,140.000000,4.000000,72.000000,71.000000,1.000000,19.000000,22.000000
3139.000000,250.000000,6.000000,88.000000,71.000000,1.000000,14.500000,18.000000
2123.000000,116.000000,4.000000,90.000000,71.000000,2.000000,14.000000,28.000000
2065.000000,88.000000,4.000000,76.000000,71.000000,2.000000,14.500000,30.000000
1613.000000,72.000000,4.000000,69.000000,71.000000,3.000000,18.000000,35.000000
1955.000000,91.000000,4.000000,70.000000,71.000000,1.000000,20.500000,26.000000
2126.000000,97.500000,4.000000,80.000000,72.000000,1.000000,17.000000,25.000000
2408.000000,140.000000,4.000000,90.000000,72.000000,1.000000,19.500000,20.000000
4274.000000,350.000000,8.000000,165.000000,72.000000,1.000000,12.000000,13.000000
4135.000000,318.000000,8.000000,150.000000,72.000000,1.000000,13.500000,15.000000
3672.000000,304.000000,8.000000,150.000000,72.000000,1.000000,11.500000,17.000000
4502.000000,350.000000,8.000000,155.000000,72.000000,1.000000,13.500000,13.000000
4422.000000,400.000000,8.000000,190.000000,72.000000,1.000000,12.500000,13.000000
3892.000000,304.000000,8.000000,150.000000,72.000000,1.000000,12.500000,15.000000
4294.000000,302.000000,8.000000,140.000000,72.000000,1.000000,16.000000,13.000000
2933.000000,121.000000,4.000000,112.000000,72.000000,2.000000,14.500000,18.000000
2979.000000,120.000000,4.000000,87.000000,72.000000,2.000000,19.500000,21.000000
2395.000000,122.000000,4.000000,86.000000,72.000000,1.000000,16.000000,22.000000
2506.000000,120.000000,4.000000,97.000000,72.000000,3.000000,14.500000,23.000000
2100.000000,97.000000,4.000000,88.000000,72.000000,3.000000,16.500000,27.000000
3672.000000,304.000000,8.000000,150.000000,73.000000,1.000000,11.500000,14.000000
4042.000000,302.000000,8.000000,137.000000,73.000000,1.000000,14.500000,14.000000
4952.000000,429.000000,8.000000,198.000000,73.000000,1.000000,11.500000,12.000000
4363.000000,351.000000,8.000000,158.000000,73.000000,1.000000,13.000000,13.000000
4735.000000,440.000000,8.000000,215.000000,73.000000,1.000000,11.000000,13.000000
3821.000000,360.000000,8.000000,175.000000,73.000000,1.000000,11.000000,13.000000
3278.000000,250.000000,6.000000,100.000000,73.000000,1.000000,18.000000,16.000000
3021.000000,250.000000,6.000000,88.000000,73.000000,1.000000,16.500000,18.000000
1950.000000,97.000000,4.000000,46.000000,73.000000,2.000000,21.000000,26.000000
4906.000000,400.000000,8.000000,167.000000,73.000000,1.000000,12.500000,12.000000
4499.000000,350.000000,8.000000,180.000000,73.000000,1.000000,12.500000,12.000000
2279.000000,97.000000,4.000000,88.000000,73.000000,3.000000,19.000000,20.000000
2379.000000,108.000000,4.000000,94.000000,73.000000,3.000000,16.500000,22.000000
2310.000000,122.000000,4.000000,85.000000,73.000000,1.000000,18.500000,19.000000
2265.000000,98.000000,4.000000,90.000000,73.000000,2.000000,15.500000,26.000000
4278.000000,400.000000,8.000000,230.000000,73.000000,1.000000,9.500000,16.000000
2158.000000,116.000000,4.000000,75.000000,73.000000,2.000000,15.500000,24.000000
2868.000000,121.000000,4.000000,112.000000,73.000000,2.000000,15.500000,19.000000
2660.000000,121.000000,4.000000,110.000000,73.000000,2.000000,14.000000,24.000000
3664.000000,350.000000,8.000000,180.000000,73.000000,1.000000,11.000000,11.000000
2875.000000,200.000000,6.000000,104.469391,74.000000,1.000000,17.000000,21.000000
3336.000000,250.000000,6.000000,100.000000,74.000000,1.000000,17.000000,15.000000
2451.000000,122.000000,4.000000,80.000000,74.000000,1.000000,16.500000,26.000000
2542.000000,140.000000,4.000000,75.000000,74.000000,1.000000,17.000000,25.000000
3632.000000,258.000000,6.000000,110.000000,74.000000,1.000000,18.000000,16.000000
4141.000000,302.000000,8.000000,140.000000,74.000000,1.000000,14.000000,16.000000
4457.000000,318.000000,8.000000,150.000000,74.000000,1.000000,13.500000,14.000000
4257.000000,304.000000,8.000000,150.000000,74.000000,1.000000,15.500000,14.000000
1963.000000,79.000000,4.000000,67.000000,74.000000,2.000000,15.500000,26.000000
1649.000000,76.000000,4.000000,52.000000,74.000000,3.000000,16.500000,31.000000
2125.000000,90.000000,4.000000,75.000000,74.000000,1.000000,14.500000,28.000000
2246.000000,116.000000,4.000000,75.000000,74.000000,2.000000,14.000000,26.000000
2391.000000,108.000000,4.000000,93.000000,74.000000,3.000000,15.500000,26.000000
3264.000000,225.000000,6.000000,95.000000,75.000000,1.000000,16.000000,19.000000
3432.000000,250.000000,6.000000,72.000000,75.000000,1.000000,21.000000,15.000000
4668.000000,400.000000,8.000000,170.000000,75.000000,1.000000,11.500000,16.000000
4498.000000,318.000000,8.000000,150.000000,75.000000,1.000000,14.500000,16.000000
3907.000000,231.000000,6.000000,110.000000,75.000000,1.000000,21.000000,17.000000
3730.000000,258.000000,6.000000,110.000000,75.000000,1.000000,19.000000,15.000000
3039.000000,231.000000,6.000000,110.000000,75.000000,1.000000,15.000000,21.000000
3169.000000,302.000000,8.000000,129.000000,75.000000,1.000000,12.000000,13.000000
2639.000000,140.000000,4.000000,83.000000,75.000000,1.000000,17.000000,23.000000
2592.000000,140.000000,4.000000,78.000000,75.000000,1.000000,18.500000,23.000000
2223.000000,90.000000,4.000000,71.000000,75.000000,2.000000,16.500000,25.000000
2984.000000,171.000000,6.000000,97.000000,75.000000,1.000000,14.500000,18.000000
3211.000000,232.000000,6.000000,90.000000,75.000000,1.000000,17.000000,19.000000
2957.000000,120.000000,4.000000,88.000000,75.000000,2.000000,17.000000,23.000000
2671.000000,121.000000,4.000000,115.000000,75.000000,2.000000,13.500000,25.000000
2464.000000,107.000000,4.000000,86.000000,76.000000,2.000000,15.500000,28.000000
2572.000000,140.000000,4.000000,92.000000,76.000000,1.000000,14.900000,25.000000
2202.000000,101.000000,4.000000,83.000000,76.000000,2.000000,15.300000,27.000000
4190.000000,318.000000,8.000000,150.000000,76.000000,1.000000,13.000000,16.000000
4215.000000,351.000000,8.000000,152.000000,76.000000,1.000000,12.800000,14.500000
3353.000000,250.000000,6.000000,105.000000,76.000000,1.000000,14.500000,22.000000
3085.000000,232.000000,6.000000,90.000000,76.000000,1.000000,17.600000,22.500000
2164.000000,98.000000,4.000000,60.000000,76.000000,1.000000,22.100000,24.500000
1795.000000,91.000000,4.000000,53.000000,76.000000,3.000000,17.400000,33.000000
3574.000000,250.000000,6.000000,78.000000,76.000000,1.000000,21.000000,18.000000
3193.000000,258.000000,6.000000,95.000000,76.000000,1.000000,17.799999,17.500000
1990.000000,85.000000,4.000000,70.000000,76.000000,3.000000,17.000000,32.000000
2565.000000,140.000000,4.000000,72.000000,76.000000,1.000000,13.600000,26.500000
3940.000000,318.000000,8.000000,150.000000,76.000000,1.000000,13.200000,13.000000
2930.000000,156.000000,6.000000,108.000000,76.000000,3.000000,15.500000,19.000000
4380.000000,350.000000,8.000000,180.000000,76.000000,1.000000,12.100000,16.500000
3870.000000,302.000000,8.000000,130.000000,76.000000,1.000000,15.000000,13.000000
2045.000000,98.000000,4.000000,68.000000,77.000000,3.000000,18.500000,31.500000
1825.000000,79.000000,4.000000,58.000000,77.000000,2.000000,18.600000,36.000000
1945.000000,85.000000,4.000000,70.000000,77.000000,3.000000,16.799999,33.500000
4060.000000,260.000000,8.000000,110.000000,77.000000,1.000000,19.000000,17.000000
4295.000000,302.000000,8.000000,130.000000,77.000000,1.000000,14.900000,15.000000
3425.000000,231.000000,6.000000,105.000000,77.000000,1.000000,16.900000,20.500000
3525.000000,250.000000,6.000000,98.000000,77.000000,1.000000,19.000000,18.500000
4165.000000,350.000000,8.000000,170.000000,77.000000,1.000000,11.400000,15.500000
4335.000000,351.000000,8.000000,149.000000,77.000000,1.000000,14.500000,16.000000
2740.000000,151.000000,4.000000,88.000000,77.000000,1.000000,16.000000,24.500000
2755.000000,140.000000,4.000000,89.000000,77.000000,1.000000,15.800000,25.500000
2075.000000,98.000000,4.000000,83.000000,77.000000,1.000000,15.900000,33.500000
2190.000000,97.000000,4.000000,78.000000,77.000000,2.000000,14.100000,30.500000
2600.000000,121.000000,4.000000,110.000000,77.000000,2.000000,12.800000,21.500000
1985.000000,90.000000,4.000000,48.000000,78.000000,2.000000,21.500000,43.099998
1985.000000,78.000000,4.000000,52.000000,78.000000,3.000000,19.400000,32.799999
1800.000000,91.000000,4.000000,60.000000,78.000000,3.000000,16.400000,36.099998
3735.000000,318.000000,8.000000,140.000000,78.000000,1.000000,13.200000,19.400000
3535.000000,231.000000,6.000000,105.000000,78.000000,1.000000,19.200001,19.200001
2965.000000,200.000000,6.000000,85.000000,78.000000,1.000000,15.800000,20.200001
3430.000000,225.000000,6.000000,100.000000,78.000000,1.000000,17.200001,20.500000
3380.000000,231.000000,6.000000,105.000000,78.000000,1.000000,15.800000,20.600000
3620.000000,225.000000,6.000000,110.000000,78.000000,1.000000,18.700001,18.600000
3425.000000,305.000000,8.000000,145.000000,78.000000,1.000000,13.200000,19.200001
3205.000000,302.000000,8.000000,139.000000,78.000000,1.000000,11.200000,18.100000
2155.000000,98.000000,4.000000,68.000000,78.000000,1.000000,16.500000,30.000000
2300.000000,119.000000,4.000000,97.000000,78.000000,3.000000,14.700000,27.200001
2515.000000,134.000000,4.000000,95.000000,78.000000,3.000000,14.800000,21.100000
2855.000000,151.000000,4.000000,85.000000,78.000000,1.000000,17.600000,23.799999
2830.000000,131.000000,5.000000,103.000000,78.000000,2.000000,15.900000,20.299999
2795.000000,121.000000,4.000000,115.000000,78.000000,2.000000,15.700000,21.600000
1990.000000,89.000000,4.000000,71.000000,78.000000,2.000000,14.900000,31.500000
3245.000000,231.000000,6.000000,115.000000,79.000000,1.000000,15.400000,21.500000
2890.000000,140.000000,4.000000,88.000000,79.000000,1.000000,17.299999,22.299999
3360.000000,225.000000,6.000000,110.000000,79.000000,1.000000,16.600000,20.600000
3725.000000,302.000000,8.000000,129.000000,79.000000,1.000000,13.400000,17.600000
3830.000000,318.000000,8.000000,135.000000,79.000000,1.000000,15.200000,18.200001
4054.000000,351.000000,8.000000,142.000000,79.000000,1.000000,14.300000,15.500000
3940.000000,360.000000,8.000000,150.000000,79.000000,1.000000,13.000000,18.500000
1975.000000,86.000000,4.000000,65.000000,79.000000,3.000000,15.200000,34.099998
2670.000000,121.000000,4.000000,80.000000,79.000000,1.000000,15.000000,27.400000
3900.000000,350.000000,8.000000,125.000000,79.000000,1.000000,17.400000,23.000000
3420.000000,260.000000,8.000000,90.000000,79.000000,1.000000,22.200001,23.900000
2150.000000,105.000000,4.000000,70.000000,79.000000,1.000000,14.900000,34.500000
2130.000000,91.000000,4.000000,69.000000,79.000000,2.000000,14.700000,37.299999
2595.000000,173.000000,6.000000,115.000000,79.000000,1.000000,11.300000,28.799999
2556.000000,151.000000,4.000000,90.000000,79.000000,1.000000,13.200000,33.500000
1968.000000,89.000000,4.000000,60.000000,80.000000,3.000000,18.799999,38.099998
2019.000000,86.000000,4.000000,65.000000,80.000000,3.000000,16.400000,37.200001
2870.000000,140.000000,4.000000,88.000000,80.000000,1.000000,18.100000,26.400000
3381.000000,225.000000,6.000000,90.000000,80.000000,1.000000,18.700001,19.100000
2711.000000,134.000000,4.000000,90.000000,80.000000,3.000000,15.500000,29.799999
2434.000000,119.000000,4.000000,92.000000,80.000000,3.000000,15.000000,37.000000
2110.000000,86.000000,4.000000,65.000000,80.000000,3.000000,17.900000,46.599998
2110.000000,85.000000,4.000000,65.000000,80.000000,3.000000,19.200001,40.799999
2335.000000,90.000000,4.000000,48.000000,80.000000,2.000000,23.700001,43.400002
3250.000000,146.000000,4.000000,67.000000,80.000000,2.000000,21.799999,30.000000
1835.000000,85.000000,4.000000,104.469391,80.000000,2.000000,17.299999,40.900002
1845.000000,89.000000,4.000000,62.000000,80.000000,2.000000,15.300000,29.799999
2420.000000,70.000000,3.000000,100.000000,80.000000,3.000000,12.500000,23.700001
2905.000000,140.000000,4.000000,104.469391,80.000000,1.000000,14.300000,23.600000
2490.000000,135.000000,4.000000,84.000000,81.000000,1.000000,15.700000,27.200001
2620.000000,156.000000,4.000000,92.000000,81.000000,1.000000,14.400000,25.799999
2385.000000,135.000000,4.000000,84.000000,81.000000,1.000000,12.900000,30.000000
1875.000000,86.000000,4.000000,64.000000,81.000000,1.000000,16.400000,39.000000
2065.000000,97.000000,4.000000,67.000000,81.000000,3.000000,17.799999,32.299999
2050.000000,89.000000,4.000000,62.000000,81.000000,3.000000,17.299999,37.700001
2215.000000,105.000000,4.000000,63.000000,81.000000,1.000000,14.900000,34.700001
2380.000000,98.000000,4.000000,65.000000,81.000000,1.000000,20.700001,29.900000
2320.000000,100.000000,4.000000,104.469391,81.000000,2.000000,15.800000,34.500000
2350.000000,108.000000,4.000000,75.000000,81.000000,3.000000,16.799999,32.400002
2635.000000,120.000000,4.000000,74.000000,81.000000,3.000000,18.299999,31.600000
3160.000000,145.000000,6.000000,76.000000,81.000000,2.000000,19.600000,30.700001
2930.000000,146.000000,6.000000,120.000000,81.000000,3.000000,13.800000,24.200001
3725.000000,350.000000,8.000000,105.000000,81.000000,1.000000,19.000000,26.600000
3465.000000,225.000000,6.000000,85.000000,81.000000,1.000000,16.600000,17.600000
2640.000000,112.000000,4.000000,88.000000,82.000000,1.000000,18.600000,27.000000
2575.000000,112.000000,4.000000,85.000000,82.000000,1.000000,16.200001,31.000000
2735.000000,151.000000,4.000000,90.000000,82.000000,1.000000,18.000000,27.000000
3035.000000,151.000000,4.000000,104.469391,82.000000,1.000000,20.500000,23.000000
2025.000000,91.000000,4.000000,68.000000,82.000000,3.000000,18.200001,37.000000
2125.000000,105.000000,4.000000,63.000000,82.000000,1.000000,14.700000,38.000000
2160.000000,120.000000,4.000000,88.000000,82.000000,3.000000,14.500000,36.000000
2245.000000,108.000000,4.000000,70.000000,82.000000,3.000000,16.900000,34.000000
1965.000000,91.000000,4.000000,67.000000,82.000000,3.000000,15.700000,32.000000
2945.000000,181.000000,6.000000,110.000000,82.000000,1.000000,16.400000,25.000000
2585.000000,156.000000,4.000000,92.000000,82.000000,1.000000,14.500000,26.000000
2665.000000,144.000000,4.000000,96.000000,82.000000,3.000000,13.900000,32.000000
2950.000000,151.000000,4.000000,90.000000,82.000000,1.000000,17.299999,27.000000
2130.000000,97.000000,4.000000,52.000000,82.000000,2.000000,24.600000,44.000000
2625.000000,120.000000,4.000000,79.000000,82.000000,1.000000,18.600000,28.000000
