0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011628,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011628,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007752,0.000000,0.011628,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007752,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980620,0.980620,0.996124,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003876,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003876,0.000000,0.988372,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007752,0.992248,0.996124,1.000000
