0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988372,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980620,0.980620,0.992248,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003876,1.000000
0.000000,0.000000,0.000000,0.003876,0.000000,0.000000,0.000000,0.000000,0.003876,0.992248,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003876,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015504,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980620,1.000000
0.000000,0.000000,0.000000,0.000000,0.003876,0.003876,0.003876,0.000000,0.007752,0.011628,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984496,0.000000,1.000000,1.000000
